Plug.ID.Number,Dry.weight,Wet.weight_time0,tank,position,Reef,Species,Colony,Notes_fragging,Temperature,Buoyant_weight_t0,Date_t0,Notes_t0,Buoyant_weight_t0_additional,Date_t0_additional,Notes_t0_additional,Buoyant_weight_t1,Date_t1,Notes_t1,Buoyant_weight_t1_additional,Date_t_1_additional,Notes_t_1_additional,Buoyant_weight_t2,Date_t2,Notes_t2,Buoyant_weight_t2_additional,Date_t2_additional,Notes_t2_additional,Buoyant_weight_t3,Date_t3,Notes_t3,Buoyant_weight_t3_additional,Date_t_3_additional,Notes_t_3_additional,,Buoyant_weight_t4,Date_t4,Notes_t4,Buoyant_weight_t4_additional,Date_t4_additional,Notes_t4_additional,Buoyant_weight_t5,Date_t5,Notes_t5
232,19.1295,NA,21°C/3,1,Kelso,Stylophora pistillata,5,,21,21.9849,10/05/2021,,,,,22.2638,20/05/2021,,,,,22.4123,25/05/2021,,,,,22.7854,7/06/2021,,,,,,23.171,21/06/2021,,NA,5/07/2021,Sampled by mistake,,,
465,18.098,NA,21°C/3,2,No Name Reef,Acropora hyacinthus,4,,21,14.836,10/05/2021,,,,,14.9369,20/05/2021,,,,,14.9866,25/05/2021,,,,,15.0794,7/06/2021,,,,,,15.0937,21/06/2021,Sampled due to algal growth,NA,5/07/2021,,,,
117,19.5425,NA,21°C/3,3,Kelso,Stylophora pistillata,2,,21,18.6213,10/05/2021,,,,,18.7792,20/05/2021,,,,,18.8732,25/05/2021,,,,,19.1379,7/06/2021,,,,,,19.4693,21/06/2021,,19.8239,5/07/2021,,,,
368,19.7421,NA,21°C/3,4,Kelso,Stylophora pistillata,4,,21,17.702,10/05/2021,,,,,17.9538,20/05/2021,,,,,18.0896,25/05/2021,,,,,18.4685,7/06/2021,,,,,,18.8473,21/06/2021,,NA,5/07/2021,Sampled by mistake,,,
561,20.6658,NA,21°C/3,5,Kelso,Acropora tenuis,8,,21,16.9821,10/05/2021,,,,,17.117,20/05/2021,,,,,17.1714,25/05/2021,,,,,17.2643,7/06/2021,,,,,,17.3086,21/06/2021,,17.3552,5/07/2021,,,,
609,18.7086,NA,21°C/3,6,No Name Reef,Pocillopora verrucosa,14,,21,19.0265,10/05/2021,,,,,19.15,20/05/2021,,,,,19.2098,25/05/2021,,,,,19.3164,7/06/2021,,,,,,19.4252,21/06/2021,,19.5211,5/07/2021,,,,
313,19.1696,NA,21°C/3,7,Kelso,Acropora hyacinthus,6,,21,18.9074,10/05/2021,,,,,19.1781,20/05/2021,,,,,19.3253,25/05/2021,,,,,19.6747,7/06/2021,,,,,,19.9577,21/06/2021,,20.2369,5/07/2021,,,,
97,19.3013,NA,21°C/3,8,Kelso,Pocillopora verrucosa,13,,21,29.785,10/05/2021,,,,,29.9389,20/05/2021,,,,,29.995,25/05/2021,,,,,30.1369,7/06/2021,,,,,,30.2351,21/06/2021,,30.2858,5/07/2021,,,,
85,19.1471,NA,21°C/3,9,Kelso,Pocillopora verrucosa,5,,21,28.5396,10/05/2021,,,,,28.6857,20/05/2021,,,,,28.7618,25/05/2021,,,,,28.9295,7/06/2021,,,,,,29.104,21/06/2021,,29.2701,5/07/2021,,,,
377,20.1524,NA,21°C/3,10,No Name Reef,Pocillopora verrucosa,11,,21,19.4549,10/05/2021,,,,,19.5678,20/05/2021,,,,,19.6222,25/05/2021,,,,,19.7769,7/06/2021,,,,,,19.9578,21/06/2021,,20.0964,5/07/2021,,,,
60,20.1231,NA,21°C/3,11,Kelso,Pocillopora verrucosa,6,,21,23.7492,10/05/2021,,,,,23.8792,20/05/2021,,,,,23.9167,25/05/2021,,,,,24.0226,7/06/2021,,,,,,24.1703,21/06/2021,,24.3031,5/07/2021,,,,
430,18.4628,NA,21°C/3,12,No Name Reef,Pocillopora verrucosa,6,,21,20.6399,10/05/2021,,,,,20.87,20/05/2021,,,,,20.972,25/05/2021,,,,,21.2668,7/06/2021,,,,,,21.5908,21/06/2021,,21.7653,5/07/2021,,,,
303,18.899,NA,21°C/3,13,Kelso,Acropora tenuis,11,,21,19.9076,10/05/2021,,,,,20.0743,20/05/2021,,,,,20.1779,25/05/2021,,,,,20.4901,7/06/2021,,,,,,20.7552,21/06/2021,,21.0119,5/07/2021,,,,
401,19.2779,NA,21°C/3,14,No Name Reef,Acropora hyacinthus,11,,21,16.9181,10/05/2021,,,,,17.1614,20/05/2021,,,,,17.222,25/05/2021,,,,,17.2993,7/06/2021,,,,,,17.3445,21/06/2021,,17.3655,5/07/2021,,,,
359,19.1128,NA,21°C/3,15,Kelso,Acropora hyacinthus,5,,21,20.3982,10/05/2021,,,,,20.6544,20/05/2021,,,,,20.7782,25/05/2021,,,,,21.1907,7/06/2021,,,,,,21.5144,21/06/2021,,21.8407,5/07/2021,,,,
42,19.5575,NA,21°C/3,16,Kelso,Acropora hyacinthus,11,,21,18.3168,10/05/2021,,,,,18.5782,20/05/2021,,,,,18.7297,25/05/2021,,,,,19.0685,7/06/2021,,,,,,19.3074,21/06/2021,,19.5611,5/07/2021,,,,
513,19.6,NA,21°C/3,17,No Name Reef,Acropora hyacinthus,9,,21,15.1883,10/05/2021,,,,,15.429,20/05/2021,,,,,15.529,25/05/2021,,,,,15.8129,7/06/2021,,,,,,16.0762,21/06/2021,,16.2157,5/07/2021,,,,
592,17.8368,NA,21°C/3,18,Kelso,Acropora tenuis,2,,21,13.7935,10/05/2021,,,,,13.9523,20/05/2021,,,,,14.0345,25/05/2021,,,,,14.259,7/06/2021,,,,,,14.3475,21/06/2021,,14.4382,5/07/2021,,,,
77,19.5439,,23°C/1,0,,,,,23,10.7386,10/05/2021,,,,,10.7352,20/05/2021,,,,,10.7285,26/05/2021,,,,,10.7386,8/06/2021,,,,,,10.7542,22/06/2021,,10.7436,6/07/2021,,,,
23,18.6063,NA,23°C/1,1,Kelso,Acropora hyacinthus,14,,23,17.1347,10/05/2021,,,,,17.5015,20/05/2021,,,,,17.7271,26/05/2021,,,,,18.2249,8/06/2021,,,,,,18.735,22/06/2021,,19.2915,6/07/2021,,,,
92,18.8728,NA,23°C/1,2,Kelso,Pocillopora verrucosa,13,,23,27.5032,10/05/2021,,,,,27.8496,20/05/2021,,,,,28.0206,26/05/2021,,,,,28.371,8/06/2021,,,,,,28.845,22/06/2021,,29.3325,6/07/2021,,,,
188,19.822,NA,23°C/1,3,Kelso,Stylophora pistillata,3,,23,23.2426,10/05/2021,,,,,23.6731,20/05/2021,,,,,23.8752,26/05/2021,,,,,24.4576,8/06/2021,,,,,,25.0835,22/06/2021,,25.7579,6/07/2021,,,,
605,19.2885,NA,23°C/1,4,No Name Reef,Pocillopora verrucosa,14,,23,18.1908,10/05/2021,,,,,18.3763,20/05/2021,,,,,18.4684,26/05/2021,,,,,18.6341,8/06/2021,,,,,,18.7986,22/06/2021,,19.0043,6/07/2021,,,,
312,20.0135,NA,23°C/1,5,Kelso,Acropora hyacinthus,6,,23,20.5616,10/05/2021,,,,,20.946,20/05/2021,,,,,21.1669,26/05/2021,,,,,21.6719,8/06/2021,,,,,,22.2054,22/06/2021,,22.8169,6/07/2021,,,,
445,18.3697,NA,23°C/1,6,No Name Reef,Acropora hyacinthus,10,,23,15.2969,10/05/2021,,,,,15.6456,20/05/2021,,,,,15.7955,26/05/2021,,,,,16.0449,8/06/2021,,,,,,16.2462,22/06/2021,,16.5714,6/07/2021,,,,
394,19.5141,NA,23°C/1,7,No Name Reef,Acropora hyacinthus,13,,23,17.3072,10/05/2021,,,,,17.5638,20/05/2021,,,,,17.6884,26/05/2021,,,,,17.9501,8/06/2021,,,,,,18.2247,22/06/2021,,18.5707,6/07/2021,,,,
68,19.3403,NA,23°C/1,8,Kelso,Acropora tenuis,13,,23,16.3266,10/05/2021,,,,,16.5435,20/05/2021,,,,,16.6754,26/05/2021,,,,,16.907,8/06/2021,,,,,,17.1261,22/06/2021,,17.2677,6/07/2021,,,,
229,18.8362,NA,23°C/1,9,Kelso,Pocillopora verrucosa,9,,23,20.8175,10/05/2021,,,,,20.9851,20/05/2021,,,,,21.0828,26/05/2021,,,,,21.3306,8/06/2021,,,,,,21.7661,22/06/2021,,22.3738,6/07/2021,,,,
403,19.2774,NA,23°C/1,10,No Name Reef,Acropora hyacinthus,11,,23,16.0143,10/05/2021,,,,,16.361,20/05/2021,,,,,16.4907,26/05/2021,,,,,16.6897,8/06/2021,,,,,,16.8573,22/06/2021,,17.0701,6/07/2021,,,,
211,17.9166,NA,23°C/1,11,Kelso,Pocillopora verrucosa,12,,23,23.1756,10/05/2021,,,,,23.3142,20/05/2021,,,,,23.3898,26/05/2021,,,,,23.564,8/06/2021,,,,,,23.8501,22/06/2021,,24.2008,6/07/2021,,,,
236,18.6527,NA,23°C/1,12,Kelso,Stylophora pistillata,5,,23,23.5108,10/05/2021,,,,,23.8084,20/05/2021,,,,,23.9494,26/05/2021,,,,,24.2955,8/06/2021,,,,,,24.6814,22/06/2021,,25.0631,6/07/2021,,,,
427,18.6487,NA,23°C/1,13,No Name Reef,Pocillopora verrucosa,6,,23,21.3022,10/05/2021,,,,,21.7084,20/05/2021,,,,,21.9811,26/05/2021,,,,,22.5936,8/06/2021,,,,,,23.3755,22/06/2021,,24.326,6/07/2021,,,,
328,19.9777,NA,23°C/1,14,Kelso,Stylophora pistillata,9,,23,21.7422,10/05/2021,,,,,21.9859,20/05/2021,,,,,22.1663,26/05/2021,,,,,22.6194,8/06/2021,,,,,,23.2252,22/06/2021,,23.8748,6/07/2021,,,,
266,19.45,NA,23°C/1,15,Kelso,Acropora hyacinthus,15,,23,16.3122,10/05/2021,,,,,16.5668,20/05/2021,,,,,16.7026,26/05/2021,,,,,16.9675,8/06/2021,,,,,,17.2532,22/06/2021,,17.665,6/07/2021,,,,
206,21.0105,NA,23°C/1,16,Kelso,Acropora tenuis,7,,23,17.9975,10/05/2021,,,,,18.4626,20/05/2021,,,,,18.6291,26/05/2021,,,,,18.6711,7/06/2021,Sampled because tissue on the tips was dead,,,,,NA,22/06/2021,,NA,6/07/2021,,,,
543,19.2129,NA,23°C/1,17,No Name Reef,Pocillopora verrucosa,2,,23,20.5509,10/05/2021,,,,,20.729,20/05/2021,,,,,20.845,26/05/2021,,,,,21.0444,8/06/2021,,,,,,21.2954,22/06/2021,,21.5832,6/07/2021,,,,
307,19.3965,NA,23°C/1,18,Kelso,Acropora tenuis,11,,23,19.9695,10/05/2021,,,,,20.2016,20/05/2021,,,,,20.345,26/05/2021,,,,,20.5678,8/06/2021,,,,,,20.8126,22/06/2021,,21.1514,6/07/2021,,,,
78,19.2678,,23°C/2,0,,,,,23,10.6988,10/05/2021,,,,,10.6929,20/05/2021,,,,,10.7056,26/05/2021,,,,,10.7207,8/06/2021,,,,,,10.7243,22/06/2021,,10.7388,6/07/2021,,,,
272,19.1598,NA,23°C/2,1,Kelso,Acropora hyacinthus,1,,23,17.9325,10/05/2021,,,,,18.2366,20/05/2021,,,,,18.4281,26/05/2021,,,,,18.8005,8/06/2021,,,,,,19.2491,22/06/2021,,19.572,6/07/2021,,,,
293,19.0525,NA,23°C/2,2,Kelso,Stylophora pistillata,13,,23,17.4063,10/05/2021,,,,,17.5441,20/05/2021,,,,,17.577,26/05/2021,,,,,17.6359,8/06/2021,,,,,,17.7618,22/06/2021,,17.8074,6/07/2021,,,,
342,19.6917,NA,23°C/2,3,Kelso,Acropora tenuis,1,,23,14.8384,10/05/2021,,,,,14.9924,20/05/2021,,,,,15.0911,26/05/2021,,,,,15.2918,8/06/2021,,,,,,15.5556,22/06/2021,,15.757,6/07/2021,,,,
431,20.2223,NA,23°C/2,4,No Name Reef,Pocillopora verrucosa,5,,23,21.8582,10/05/2021,,,,,22.0808,20/05/2021,,,,,22.2118,26/05/2021,,,,,22.4522,8/06/2021,,,,,,22.8762,22/06/2021,,23.2625,6/07/2021,,,,
593,16.7514,NA,23°C/2,5,Kelso,Acropora tenuis,2,,23,17.9466,10/05/2021,,,,,18.3337,20/05/2021,,,,,18.5664,26/05/2021,,,,,18.9624,8/06/2021,,,,,,19.1098,22/06/2021,,19.2057,6/07/2021,,,,
106,18.6648,NA,23°C/2,6,Kelso,Acropora tenuis,6,,23,15.0228,10/05/2021,,,,,15.2099,20/05/2021,,,,,15.3228,26/05/2021,,,,,15.5911,8/06/2021,,,,,,15.7592,22/06/2021,,15.914,6/07/2021,,,,
524,19.4392,NA,23°C/2,7,No Name Reef,Acropora hyacinthus,6,,23,16.937,10/05/2021,,,,,17.165,20/05/2021,,,,,17.3332,26/05/2021,,,,,17.6655,8/06/2021,,,,,,17.9992,22/06/2021,,18.3539,6/07/2021,,,,
390,19.5379,NA,23°C/2,8,No Name Reef,Pocillopora verrucosa,1,,23,25.0475,10/05/2021,,,,,25.5166,20/05/2021,,,,,25.8509,26/05/2021,,,,,26.5685,8/06/2021,,,,,,27.5224,22/06/2021,,28.4002,6/07/2021,,,,
352,18.481,NA,23°C/2,9,Kelso,Acropora hyacinthus,5,,23,17.0015,10/05/2021,,,,,17.4266,20/05/2021,,,,,17.6842,26/05/2021,,,,,18.2086,8/06/2021,,,,,,18.8076,22/06/2021,,19.445,6/07/2021,,,,
537,18.8825,NA,23°C/2,10,No Name Reef,Pocillopora verrucosa,3,,23,22.6676,10/05/2021,,,,,22.9119,20/05/2021,,,,,23.0523,26/05/2021,,,,,23.3917,8/06/2021,,,,,,23.8842,22/06/2021,,24.3148,6/07/2021,,,,
53,20.2426,NA,23°C/2,11,Kelso,Pocillopora verrucosa,6,,23,27.488,10/05/2021,,,,,27.7167,20/05/2021,,,,,27.8751,26/05/2021,,,,,28.3011,8/06/2021,,,,,,20.0678,22/06/2021,,29.7512,6/07/2021,,,,
124,19.1924,NA,23°C/2,12,Kelso,Acropora hyacinthus,7,,23,19.5843,10/05/2021,,,,,19.9366,20/05/2021,,,,,20.1411,26/05/2021,,,,,20.4095,8/06/2021,,,,,,20.776,22/06/2021,,21.188,6/07/2021,,,,
483,19.3826,NA,23°C/2,13,No Name Reef,Acropora hyacinthus,7,,23,15.7674,10/05/2021,,,,,16.0546,20/05/2021,,,,,16.2472,26/05/2021,,,,,16.6565,8/06/2021,,,,,,17.1431,22/06/2021,,17.6628,6/07/2021,,,,
167,20.2008,NA,23°C/2,14,Kelso,Stylophora pistillata,7,,23,37.231,10/05/2021,,,,,37.9137,20/05/2021,,,,,38.3927,26/05/2021,,,,,39.4632,8/06/2021,,,,,,40.9043,22/06/2021,,42.3703,6/07/2021,,,,
89,20.1089,NA,23°C/2,15,Kelso,Pocillopora verrucosa,5,,23,24.1681,10/05/2021,,,,,24.3338,20/05/2021,,,,,24.4278,26/05/2021,,,,,24.6066,8/06/2021,,,,,,24.9101,22/06/2021,,25.1796,6/07/2021,,,,
284,18.643,NA,23°C/2,16,Kelso,Pocillopora verrucosa,10,,23,27.8118,10/05/2021,,,,,28.1415,20/05/2021,,,,,28.3766,26/05/2021,,,,,28.9228,8/06/2021,,,,,,29.7936,22/06/2021,,30.5845,6/07/2021,,,,
34,19.3299,NA,23°C/2,17,Kelso,Stylophora pistillata,8,,23,25.3648,10/05/2021,,,,,25.7712,20/05/2021,,,,,26.0421,26/05/2021,,,,,26.7254,8/06/2021,,,,,,27.717,22/06/2021,,28.6078,6/07/2021,,,,
512,18.7618,NA,23°C/2,18,No Name Reef,Acropora hyacinthus,9,,23,14.8233,10/05/2021,,,,,15.2262,20/05/2021,,,,,15.4747,26/05/2021,,,,,15.9845,8/06/2021,,,,,,16.5339,22/06/2021,,17.0799,6/07/2021,,,,
79,19.9267,,23°C/3,0,,,,,23,10.9482,11/05/2021,,,,,10.9632,20/05/2021,,,,,10.9625,26/05/2021,,,,,10.9558,8/06/2021,,,,,,10.9671,22/06/2021,,10.9698,6/07/2021,,,,
50,20.6704,NA,23°C/3,1,Kelso,Acropora hyacinthus,11,,23,18.6487,11/05/2021,,,,,19.0153,20/05/2021,,,,,19.2076,26/05/2021,,,,,19.6391,8/06/2021,,,,,,20.1595,22/06/2021,,20.6988,6/07/2021,,,,
457,18.9495,NA,23°C/3,2,No Name Reef,Acropora hyacinthus,8,,23,15.6087,11/05/2021,,,,,15.9372,20/05/2021,,,,,16.0966,26/05/2021,,,,,16.463,8/06/2021,,,,,,16.8321,22/06/2021,,17.2458,6/07/2021,,,,
462,19.0999,NA,23°C/3,3,No Name Reef,Acropora hyacinthus,4,,23,15.725,11/05/2021,,,,,15.9443,20/05/2021,,,,,16.02,26/05/2021,,,,,16.0974,8/06/2021,,,,,,16.1338,22/06/2021,,16.1395,6/07/2021,,,,
476,18.7203,NA,23°C/3,4,No Name Reef,Pocillopora verrucosa,10,,23,23.7888,11/05/2021,,,,,23.9737,20/05/2021,,,,,24.0813,26/05/2021,,,,,24.3147,8/06/2021,,,,,,24.669,22/06/2021,,25.0311,6/07/2021,,,,
116,19.6953,NA,23°C/3,5,Kelso,Stylophora pistillata,2,,23,27.492,11/05/2021,,,,,27.9572,20/05/2021,,,,,28.2898,26/05/2021,,,,,29.1319,8/06/2021,,,,,,30.2152,22/06/2021,,31.1703,6/07/2021,,,,
3,20.4034,NA,23°C/3,6,Kelso,Pocillopora verrucosa,11,,23,21.5574,11/05/2021,,,,,21.864,20/05/2021,,,,,22.0674,26/05/2021,,,,,22.5435,8/06/2021,,,,,,23.1287,22/06/2021,,23.7652,6/07/2021,,,,
146,19.3489,NA,23°C/3,7,Kelso,Pocillopora verrucosa,8,,23,23.2981,11/05/2021,,,,,23.4772,20/05/2021,,,,,23.5839,26/05/2021,,,,,23.8393,8/06/2021,,,,,,24.1784,22/06/2021,,24.5423,6/07/2021,,,,
504,18.7838,NA,23°C/3,8,No Name Reef,Pocillopora verrucosa,12,,23,21.6794,11/05/2021,,,,,21.8253,20/05/2021,,,,,21.908,26/05/2021,,,,,22.0651,8/06/2021,,,,,,22.2859,22/06/2021,,22.4532,6/07/2021,,,,
415,18.8946,NA,23°C/3,9,No Name Reef,Acropora hyacinthus,12,,23,14.3875,11/05/2021,,,,,14.7322,20/05/2021,,,,,14.972,26/05/2021,,,,,15.4598,8/06/2021,,,,,,15.9904,22/06/2021,,16.6077,6/07/2021,,,,
570,18.8655,NA,23°C/3,10,Kelso,Acropora tenuis,8,,23,14.8568,11/05/2021,,,,,15.009,20/05/2021,,,,,15.073,26/05/2021,,,,,15.1565,8/06/2021,,,,,,15.1936,22/06/2021,,15.2047,6/07/2021,,,,
15,19.2528,NA,23°C/3,11,Kelso,Acropora tenuis,5,,23,15.0684,11/05/2021,,,,,15.3336,20/05/2021,,,,,15.4792,26/05/2021,,,,,15.6053,8/06/2021,,15.629,17/06/2021,Sampled due to tissue necrosis and algal growth,,NA,22/06/2021,,NA,6/07/2021,,,,
151,19.4405,NA,23°C/3,12,Kelso,Pocillopora verrucosa,4,,23,20.7233,11/05/2021,,,,,20.959,20/05/2021,,,,,21.1,26/05/2021,,,,,21.4274,8/06/2021,,,,,,21.8264,22/06/2021,,22.2073,6/07/2021,,,,
171,19.9083,NA,23°C/3,13,Kelso,Acropora hyacinthus,2,,23,16.8126,11/05/2021,,,,,17.1934,20/05/2021,,,,,17.4292,26/05/2021,,,,,17.8588,8/06/2021,,,,,,18.2385,22/06/2021,,18.6267,6/07/2021,,,,
373,18.7986,NA,23°C/3,14,No Name Reef,Pocillopora verrucosa,11,,23,19.7433,11/05/2021,,,,,19.8837,20/05/2021,,,,,19.9612,26/05/2021,,,,,20.1231,8/06/2021,,,,,,20.2083,22/06/2021,,20.5172,6/07/2021,,,,
193,19.7425,NA,23°C/3,15,Kelso,Acropora hyacinthus,10,,23,17.2259,11/05/2021,,,,,17.6162,20/05/2021,,,,,17.8225,26/05/2021,,,,,18.2385,8/06/2021,,,,,,18.6595,22/06/2021,Reweighed due to breakage of multiple branches,17.6299,22/06/2021,,18.0694,6/07/2021,
340,19.28,NA,23°C/3,16,Kelso,Acropora tenuis,4,,23,14.6774,11/05/2021,,,,,14.8713,20/05/2021,,,,,14.9635,26/05/2021,,,,,15.0224,8/06/2021,,,,,,15.1023,22/06/2021,,15.1722,6/07/2021,,,,
364,18.6193,NA,23°C/3,17,Kelso,Stylophora pistillata,4,,23,16.0566,11/05/2021,,,,,16.3188,20/05/2021,,,,,16.4767,26/05/2021,,,,,16.7807,8/06/2021,,,,,,17.0926,22/06/2021,,17.34,6/07/2021,,,,
630,17.9652,NA,23°C/3,18,Kelso,Stylophora pistillata,1,,23,18.9178,11/05/2021,,,,,19.1967,20/05/2021,,,,,19.3735,26/05/2021,,,,,19.7678,8/06/2021,,,,,,20.3488,22/06/2021,,20.9924,6/07/2021,,,,
80,18.7142,,25°C/1,0,,,,,25,10.0931,11/05/2021,,,,,10.0765,20/05/2021,,,,,10.076,26/05/2021,,,,,10.07,8/06/2021,,,,,,10.0714,22/06/2021,,10.0015,6/07/2021,,,,
508,19.0808,NA,25°C/1,1,No Name Reef,Pocillopora verrucosa,12,,25,20.5655,11/05/2021,,,,,20.6902,20/05/2021,,,,,20.7374,26/05/2021,,,,,20.8595,8/06/2021,,,,,,21.0475,22/06/2021,,21.2944,6/07/2021,,,,
233,19.94444,NA,25°C/1,2,Kelso,Stylophora pistillata,5,,25,26.1492,11/05/2021,,,,,26.3571,20/05/2021,,,,,26.4892,26/05/2021,,,,,26.6722,8/06/2021,,,,,,27.0809,22/06/2021,,27.3888,6/07/2021,,,,
115,19.5919,NA,25°C/1,3,Kelso,Stylophora pistillata,2,,25,23.7416,11/05/2021,,,,,23.9338,20/05/2021,,,,,24.0674,26/05/2021,,,,,24.4655,8/06/2021,,,,,,25.0784,22/06/2021,,25.892,6/07/2021,,,,
110,19.7732,NA,25°C/1,4,Kelso,Acropora tenuis,6,,25,16.0647,11/05/2021,,,,,16.314,20/05/2021,,,,,16.4898,26/05/2021,,,,,16.8475,8/06/2021,,,,,,17.2717,22/06/2021,,17.6913,6/07/2021,,,,
204,18.8051,NA,25°C/1,5,Kelso,Acropora tenuis,7,,25,14.4107,11/05/2021,,,,,14.6774,20/05/2021,,,,,14.8331,26/05/2021,,,,,15.0368,8/06/2021,,15.0771,14/06/2021,Sampled due to tissue necrosis on tips,,NA,22/06/2021,,NA,6/07/2021,,,,
428,19.172,NA,25°C/1,6,No Name Reef,Pocillopora verrucosa,6,,25,18.5351,11/05/2021,,,,,18.8429,20/05/2021,,,,,19.1055,26/05/2021,,,,,19.6555,8/06/2021,,,,,,20.3432,22/06/2021,,21.328,6/07/2021,,,,
330,19.1409,NA,25°C/1,7,Kelso,Stylophora pistillata,9,,25,17.5002,11/05/2021,,,,,17.7141,20/05/2021,,,,,17.8685,26/05/2021,,,,,18.2495,8/06/2021,,,,,,18.6987,22/06/2021,,19.2832,6/07/2021,,,,
358,17.8283,NA,25°C/1,8,Kelso,Acropora hyacinthus,5,,25,18.0115,11/05/2021,,,,,18.3852,20/05/2021,,,,,18.6542,26/05/2021,,,,,19.2268,8/06/2021,,,,,,19.9204,22/06/2021,,20.6779,6/07/2021,,,,
64,18.8231,NA,25°C/1,9,Kelso,Acropora tenuis,13,,25,14.3159,11/05/2021,,,,,14.4855,20/05/2021,,,,,14.5722,26/05/2021,,,,,14.6913,8/06/2021,,,,,,14.758,22/06/2021,,14.8779,6/07/2021,,,,
395,19.4925,NA,25°C/1,10,No Name Reef,Acropora hyacinthus,13,,25,15.9477,11/05/2021,,,,,16.2286,20/05/2021,,,,,16.3936,26/05/2021,,,,,16.7446,8/06/2021,,,,,,17.0438,22/06/2021,,17.3088,6/07/2021,,,,
522,19.0549,NA,25°C/1,11,No Name Reef,Acropora hyacinthus,6,,25,16.6901,11/05/2021,,,,,16.9911,20/05/2021,,,,,17.1838,26/05/2021,,,,,17.5955,8/06/2021,,,,,,18.0169,22/06/2021,,18.6193,6/07/2021,,,,
56,19.1796,NA,25°C/1,12,Kelso,Pocillopora verrucosa,6,,25,26.94,11/05/2021,,,,,27.1371,20/05/2021,,,,,27.3068,26/05/2021,,,,,27.7737,8/06/2021,,,,,,28.5649,22/06/2021,,29.4812,6/07/2021,,,,
148,19.1657,NA,25°C/1,13,Kelso,Pocillopora verrucosa,8,,25,24.8593,11/05/2021,,,,,25.0306,20/05/2021,,,,,25.1764,26/05/2021,,,,,25.3185,8/06/2021,,,,,,25.6475,22/06/2021,,25.9822,6/07/2021,,,,
318,19.5689,NA,25°C/1,14,Kelso,Acropora hyacinthus,6,,25,20.4397,11/05/2021,,,,,20.8968,20/05/2021,,,,,21.2286,26/05/2021,,,,,21.7803,8/06/2021,,,,,,22.0533,22/06/2021,,22.186,6/07/2021,,,,
153,18.7918,NA,25°C/1,15,Kelso,Pocillopora verrucosa,4,,25,17.5302,11/05/2021,,,,,17.7025,20/05/2021,,,,,17.8323,26/05/2021,,,,,18.1579,8/06/2021,,,,,,18.6179,22/06/2021,,19.2054,6/07/2021,,,,
276,19.0748,NA,25°C/1,16,Kelso,Acropora hyacinthus,1,,25,15.7685,11/05/2021,,,,,16.031,20/05/2021,,,,,16.2097,26/05/2021,,,,,16.5495,8/06/2021,,,,,,16.9446,22/06/2021,,17.4119,6/07/2021,,,,
519,19.8969,NA,25°C/1,17,No Name Reef,Acropora hyacinthus,9,,25,15.1319,11/05/2021,,,,,15.4909,20/05/2021,,,,,15.7518,26/05/2021,,,,,16.2181,8/06/2021,,,,,,16.7687,22/06/2021,,17.4007,6/07/2021,,,,
382,19.5097,NA,25°C/1,18,No Name Reef,Pocillopora verrucosa,1,,25,21.3197,11/05/2021,,,,,21.5911,20/05/2021,,,,,21.8223,26/05/2021,,,,,22.2722,8/06/2021,,,,,,22.9563,22/06/2021,,24.0594,6/07/2021,,,,
241,19.3185,,25°C/2,0,,,,,25,18.5141,11/05/2021,,,,,10.5384,20/05/2021,,,,,10.5569,26/05/2021,,,,,10.5793,8/06/2021,,,,,,10.62,23/06/2021,,10.6472,6/07/2021,,,,
334,18.1428,NA,25°C/2,1,Kelso,Acropora tenuis,4,,25,16.7863,11/05/2021,,,,,16.9467,20/05/2021,,,,,17.0274,26/05/2021,,,,,17.0806,8/06/2021,,,,,,17.0923,23/06/2021,,17.1661,6/07/2021,,,,
165,19.8464,NA,25°C/2,2,Kelso,Stylophora pistillata,7,,25,24.1127,11/05/2021,,,,,24.3779,20/05/2021,,,,,24.5555,26/05/2021,,,,,25.0073,8/06/2021,,,,,,25.6616,23/06/2021,,26.269,6/07/2021,,,,
35,20.4782,NA,25°C/2,3,Kelso,Stylophora pistillata,8,,25,21.9268,11/05/2021,,,,,22.192,20/05/2021,,,,,22.3848,26/05/2021,,,,,22.8912,8/06/2021,,,,,,23.7843,23/06/2021,,24.6017,6/07/2021,,,,
472,18.7991,NA,25°C/2,4,No Name Reef,Pocillopora verrucosa,10,,25,21.4315,11/05/2021,,,,,21.6028,20/05/2021,,,,,21.7187,26/05/2021,,,,,21.9691,8/06/2021,,,,,,22.3725,23/06/2021,,22.7165,6/07/2021,,,,
488,19.588,NA,25°C/2,5,No Name Reef,Acropora hyacinthus,7,,25,17.845,11/05/2021,,,,,18.1816,20/05/2021,,,,,18.4189,26/05/2021,,,,,18.8938,8/06/2021,,,,,,19.3473,23/06/2021,,19.9897,6/07/2021,,,,
268,18.4661,NA,25°C/2,6,Kelso,Acropora hyacinthus,15,,25,14.9993,11/05/2021,,,,,15.1363,20/05/2021,,,,,15.2342,26/05/2021,,,,,15.4744,8/06/2021,,,,,,15.7525,23/06/2021,,16.105,6/07/2021,,,,
281,18.6194,NA,25°C/2,7,Kelso,Pocillopora verrucosa,10,,25,25.4729,11/05/2021,,,,,25.8864,20/05/2021,,,,,26.2268,26/05/2021,,,,,26.9665,8/06/2021,,,,,,27.9333,23/06/2021,,29.1104,6/07/2021,,,,
